Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
12145863406,4883034255,0.009741863561937156,residential,False
10130015979,102986558,0.019763366595429026,residential,False
10130015979,6685556118,0.07389857344272556,residential,False
103003522,103003521,0.07779953530886329,residential,False
103003522,4722367631,0.06056797333203432,residential,False
12145862645,7396550334,0.008542229689449872,residential,False
12145862645,7396550335,0.010287625766436919,residential,False
274899046,12669488004,0.02270123550089064,primary,False
274899046,8130248893,0.02688159778776872,tertiary,False
8272696676,8272696677,0.02708999554219023,residential,False
8272696676,8272696675,0.015746039233554613,residential,False
8407730163,8407730162,0.008087923809759187,service,False
8407730163,8407730164,0.008586469898114502,service,False
12145862643,12145862644,0.011667728331387997,service,False
12145862643,12145862642,0.0033482951356269245,service,False
8259084661,8259084660,0.015046536666077507,service,False
11101880651,11101880639,0.0739830127331852,service,False
11101880651,11182952794,0.04949638331422269,service,False
11101880651,11188259039,0.01153170351446888,service,False
11101880651,11101880650,0.012899116902334494,service,False
11929965767,5707599753,0.11837233703865851,service,False
11752119159,2276412703,0.012238210054655764,service,False
7905480794,7905480796,0.004129470023994952,service,False
7905480794,7905480793,0.010253038913533066,service,False
7905480794,7905480795,0.04093801770225237,service,False
5707599777,5707599779,0.009655378663645998,service,False
5707599777,10139319558,0.04521217363462633,service,False
11149723335,11149723334,0.012364540525726794,service,False
11149723335,11149723336,0.0058759236304638815,service,False
11280657892,11280657893,0.004902629990282375,service,False
8259084607,8259084608,0.0273320776611707,service,False
8259084607,8259084605,0.021245410069912846,service,False
9507368906,9507368905,0.006315871833345651,service,False
9507368906,9507368907,0.0029747784589394194,service,False
7135368408,11648487279,0.01783199474041538,service,False
7135368408,8831171318,0.005682830228071085,service,False
11480628547,11343840517,0.004972563209178859,service,False
11480628547,11343840516,0.06990715969615566,service,False
11101880534,11186157314,0.0033005584829768784,service,False
11101880534,11101880536,0.0041747729523437145,service,False
8173551071,102999148,0.010274416465144064,residential,False
8173551071,11621684815,0.06195543361463975,residential,False
9507368900,9507368899,0.006003488372040283,service,False
9507368900,9507368901,0.017135955360952682,service,False
8272696688,5716530358,0.01926262845619243,secondary,False
8272696688,9507368892,0.014249822215918015,secondary,False
8272696688,10134947920,0.005056058628734097,residential,False
11180381354,7984241345,0.018007991344556214,service,False
11180381354,7984241344,0.008487829865316652,service,False
103039350,8194665274,0.006567622324865954,residential,False
103039350,5706922870,0.054657855500171264,tertiary,False
103039350,5706922881,0.056670374544640176,tertiary,False
103039350,8176641128,0.006680449821126899,residential,False
13008625306,13008625320,0.003966526363985018,service,False
13008625306,13008625307,0.007793356969038882,service,False
8340574470,8340574471,0.02360056791758171,service,False
8340574470,421501190,0.03407047201299885,service,False
11491101283,11491101282,0.04239189496105357,service,False
11491101283,11491101285,0.003431921351620518,service,False
5716281501,10139319722,0.058536443649453714,residential,False
320410408,12908874179,0.05759835491396313,tertiary,False
320410408,5707599746,0.1009276390770172,tertiary,False
2366817268,2366817278,0.010020550402927732,service,False
5716577434,915322046,0.003348914441553126,residential,False
5716577434,915322040,0.009273791288355367,residential,False
8259084628,8259084629,0.009476805982096185,service,False
8259084628,6408478721,0.007314923786609738,service,False
8259084628,8259084627,0.024046006766309545,service,False
6668245190,322505603,0.007064233837934602,tertiary,False
6668245190,98009585,0.011599920322617446,tertiary,False
11774805928,11774805931,0.004280228719072574,service,False
11774805928,11774805933,0.001108391116714066,service,False
10597825336,10597825337,0.03496580018130722,service,False
10597825336,10597825335,0.011255595065224982,service,False
6676496651,319490487,0.013852250619020337,tertiary,False
9358256719,5709906196,0.01872048955796306,residential,False
9358256719,12960612941,0.01346483743929164,residential,False
9358256719,9358256720,0.013410147936071141,service,False
7135368426,7135368417,0.017139082441600235,service,False
7135368426,7135366861,0.03095971674964416,service,False
2218557533,6684369029,0.10819294120402807,primary,False
9448721341,9448721340,0.007860892518297316,service,False
9448721341,9448721342,0.008877345236532495,service,False
1819499861,6688223093,0.04254030895290358,secondary,False
11197873254,11197873255,0.008264523217976782,residential,False
7860607006,11621684815,0.07052310237012008,residential,False
7860607006,2367219921,0.009434133211696583,residential,False
5709918010,5709918011,0.052953592423596735,service,False
5709918010,5709917999,0.011141018283532115,service,False
11419728279,11419728358,0.05908378722623448,service,False
11419728279,7821994932,0.008160056554424852,service,False
13523791165,10774764822,0.01589179042107994,residential,False
13523791165,8258914960,0.0038496857856502448,residential,False
13523791165,13523791166,0.037272690830791516,service,False
8259070101,8259070102,0.007350977981436781,service,False
8259070101,8259070100,0.013650942866478676,service,False
6658352103,7056058615,0.011543186162422493,service,False
6658352103,10126209812,0.0028868447156122096,service,False
1008752808,10130015896,0.015447180522807217,residential,False
1008752808,10130015899,0.010590168289145453,secondary,False
1008752808,10130015921,0.01052940876647062,residential,False
10137277930,6661650621,0.00319367620443944,secondary_link,False
10134947929,442604435,0.07141285719397701,secondary,False
10134947929,5716530358,0.059753529438466076,secondary,False
5716457421,11774805943,0.033463549707452155,service,False
5710267079,13003600254,0.044918317980075194,service,False
5710267079,6676253399,0.06589681062528352,service,False
10705823408,10705823407,0.008026257914204612,service,False
10705823408,10705823409,0.00802398982636196,service,False
4592527909,1497971619,0.02359673876652527,secondary,False
4592527909,10137277934,0.01299216650722904,primary,False
4592527909,5716337812,0.009680747003985763,tertiary,False
11143123402,11143123401,0.01656615425016955,service,False
11143123402,11143123403,0.015101015897913997,service,False
8830848258,8830848260,0.002854149304454596,service,False
8830848258,8830848261,0.0038449628745179025,service,False
7247930616,7247930615,0.003553333953519771,service,False
7247930616,7247930617,0.00387587242918218,service,False
12629022824,12629022825,0.0077836331990607235,service,False
12629022824,12629043620,0.005613083096498616,service,False
13251213948,13251213950,0.007881303620381657,service,False
13251213948,13251213949,0.05428141441994339,service,False
13008625314,13008625301,0.00889557023989866,service,False
13008625314,13008625302,0.005777037682670021,service,False
13008625314,13008625313,0.04501811330246997,service,False
6689572371,5707599788,0.042495387440516584,secondary,False
6689572371,102987961,0.024800440777737187,secondary,False
103003109,4722367635,0.018599092881749414,residential,False
103003109,4722367628,0.03994995452912843,residential,False
103003109,12147208677,0.0010026671819372013,service,False
7396550325,7396550324,0.008676352368333525,residential,False
7396550325,7396550335,0.007596024879454522,residential,False
8259084453,8259084456,0.02648273005677333,residential,False
8259084453,8259084455,0.030683850042183804,residential,False
11183804966,11183804965,0.015405046018608929,service,False
11183804966,10126209714,0.007972445072309375,service,False
13644902588,13644869816,0.020261343453880396,residential,False
8259084566,8259084567,0.04679284598324435,service,False
8259084566,3883539916,0.02679759004768192,service,False
8341096633,7823457791,0.021037318105379805,service,False
8341096633,8341096622,0.00231764023615956,service,False
11685045489,6684369025,0.038885398670407884,secondary,False
8189781601,8259084796,0.002087848057421436,tertiary,False
8189781601,8259084801,0.012909323961614703,tertiary,False
426927892,426927906,0.03462556298457441,residential,False
426927892,444504946,0.03778224138668915,tertiary,False
